name,artist,id,added_at,added_by
Who Are You,The Who,23IJ5wLRhEZ9DOuia5mPiZ,2021-02-11T17:41:51Z,goobz24
Won't Get Fooled Again - Original Album Version,The Who,7iLGljK0LNpGamQQEOuCRC,2021-02-11T17:42:33Z,goobz24
Somebody That I Used To Know,"Gotye, Kimbra",4wCmqSrbyCgxEXROQE6vtV,2021-02-11T19:05:53Z,goobz24
In The Air Tonight - 2015 Remastered,Phil Collins,18AXbzPzBS8Y3AkgSxzJPb,2021-02-11T19:07:29Z,goobz24
Lights,Journey,7EHmKkyAr6MZv5Y2FdZbXw,2021-02-11T19:07:42Z,goobz24
Changes - 2015 Remaster,David Bowie,0LrwgdLsFaWh9VXIjBRe8t,2021-02-11T19:07:48Z,goobz24
Take on Me,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,2021-02-11T19:07:54Z,goobz24
Total Eclipse of the Heart,Bonnie Tyler,5prTs2HAw2G4idHZyeFp8o,2021-02-11T19:08:01Z,goobz24
Sweet Dreams (Are Made of This) - Remastered,"Eurythmics, Annie Lennox, Dave Stewart",1TfqLAPs4K3s2rJMoCokcS,2021-02-11T19:08:07Z,goobz24
Tainted Love,Soft Cell,58E1XVmZTODC67YNjneuXM,2021-02-11T19:08:25Z,goobz24
You're So Vain,Carly Simon,2DnJjbjNTV9Nd5NOa1KGba,2021-02-11T19:08:32Z,goobz24
